CustomerID,Age,gender,occupation,income,Type,Limit,LoanID,Type,SanctionedAmount,SavingsID,AvgBalance
CID-42669,38,M,SelfEmployed,495906,Platinum,100000,LID-308480,Vehicle,200000,SID-578812,76770
CID-796988,27,F,Employee,234266,Shoppers,100000,LID-364418,Housing,50000,SID-429876,59430
CID-796988,27,F,Employee,234266,Shoppers,500000,LID-364418,Housing,50000,SID-429876,59430
CID-329531,10,M,Employee,434962,gold,200000,LID-887922,Housing,100000,SID-387598,34532
CID-329531,10,M,Employee,434962,Platinum,500000,LID-887922,Housing,100000,SID-387598,34532
CID-441894,38,F,SelfEmployed,624368,Platinum,200000,LID-625946,Personal,50000,SID-272630,27952
CID-441894,38,F,SelfEmployed,624368,Platinum,200000,LID-625946,Personal,50000,SID-272630,27952
CID-542351,6,F,Employee,717742,Platinum,50000,LID-396276,Personal,200000,SID-29776,31550
CID-542351,6,F,Employee,717742,Travellers,200000,LID-396276,Personal,200000,SID-29776,31550
CID-211116,9,M,Others,296847,Shoppers,100000,LID-265024,Personal,100000,SID-808202,20849
CID-211116,9,M,Others,296847,Shoppers,100000,LID-265024,Personal,100000,SID-808202,20849
CID-676657,27,F,Others,686263,Travellers,50000,LID-766461,Vehicle,200000,SID-387271,8359
CID-676657,27,F,Others,686263,Shoppers,100000,LID-766461,Vehicle,200000,SID-387271,8359
CID-219229,1,F,Business,34016,Travellers,100000,LID-656865,Housing,200000,SID-393157,64832
CID-219229,1,F,Business,34016,Shoppers,200000,LID-656865,Housing,200000,SID-393157,64832
CID-313329,23,M,Business,761641,gold,100000,LID-359531,Personal,100000,SID-731401,44183
CID-313329,23,M,Business,761641,Travellers,200000,LID-359531,Personal,100000,SID-731401,44183
CID-750165,13,F,Employee,786430,gold,200000,LID-235536,Housing,200000,SID-19317,83612
CID-750165,13,F,Employee,786430,Shoppers,500000,LID-235536,Housing,200000,SID-19317,83612
CID-765845,5,F,Business,883334,gold,50000,LID-10261,Vehicle,200000,SID-189347,4079
CID-765845,5,F,Business,883334,gold,500000,LID-10261,Vehicle,200000,SID-189347,4079
CID-519284,9,F,Others,49232,Platinum,100000,LID-698587,Vehicle,100000,SID-635226,99673
CID-519284,9,F,Others,49232,Shoppers,500000,LID-698587,Vehicle,100000,SID-635226,99673
CID-550867,32,M,Business,28304,Shoppers,100000,LID-435054,Vehicle,50000,SID-326354,70644
CID-550867,32,M,Business,28304,Platinum,200000,LID-435054,Vehicle,50000,SID-326354,70644
CID-597172,15,F,Business,546574,Platinum,200000,LID-200671,Vehicle,500000,SID-397918,77885
CID-597172,15,F,Business,546574,Platinum,50000,LID-200671,Vehicle,500000,SID-397918,77885
CID-132873,38,M,Employee,374683,Platinum,50000,LID-621796,Personal,100000,SID-764646,98923
CID-132873,38,M,Employee,374683,Travellers,200000,LID-621796,Personal,100000,SID-764646,98923
CID-897916,4,F,Others,55784,Platinum,100000,LID-759223,Personal,100000,SID-61907,6003
CID-897916,4,F,Others,55784,Travellers,200000,LID-759223,Personal,100000,SID-61907,6003
CID-474052,6,M,Others,96976,gold,200000,LID-640385,Vehicle,500000,SID-600071,74784
CID-474052,6,M,Others,96976,Shoppers,200000,LID-640385,Vehicle,500000,SID-600071,74784
CID-840468,13,M,SelfEmployed,424696,Platinum,200000,LID-629086,Personal,200000,SID-403193,60743
CID-840468,13,M,SelfEmployed,424696,Shoppers,200000,LID-629086,Personal,200000,SID-403193,60743
CID-302335,17,F,SelfEmployed,349936,Shoppers,50000,LID-736885,Vehicle,200000,SID-495730,35393
CID-302335,17,F,SelfEmployed,349936,Travellers,200000,LID-736885,Vehicle,200000,SID-495730,35393
CID-197654,40,M,Business,773998,gold,100000,LID-20773,Personal,100000,SID-685725,24982
CID-197654,40,M,Business,773998,Travellers,100000,LID-20773,Personal,100000,SID-685725,24982
CID-208113,22,F,Business,239586,gold,200000,LID-41087,Vehicle,100000,SID-577086,94268
CID-208113,22,F,Business,239586,Shoppers,100000,LID-41087,Vehicle,100000,SID-577086,94268
CID-289878,9,F,Employee,508957,gold,100000,LID-562339,Personal,100000,SID-479207,7135
CID-289878,9,F,Employee,508957,Platinum,50000,LID-562339,Personal,100000,SID-479207,7135
CID-697100,15,M,SelfEmployed,559282,gold,50000,LID-463968,Vehicle,100000,SID-349957,18334
CID-697100,15,M,SelfEmployed,559282,Shoppers,200000,LID-463968,Vehicle,100000,SID-349957,18334
CID-756520,33,M,Employee,507062,Travellers,50000,LID-489460,Personal,100000,SID-12829,55697
CID-756520,33,M,Employee,507062,gold,500000,LID-489460,Personal,100000,SID-12829,55697
CID-508725,15,F,Employee,464919,Travellers,200000,LID-403748,Vehicle,500000,SID-408409,4209
CID-508725,15,F,Employee,464919,gold,100000,LID-403748,Vehicle,500000,SID-408409,4209
CID-84075,22,F,Business,593978,gold,200000,LID-314213,Housing,50000,SID-806737,44704
CID-84075,22,F,Business,593978,gold,50000,LID-314213,Housing,50000,SID-806737,44704
CID-113081,27,F,Others,511776,Travellers,200000,LID-816608,Vehicle,100000,SID-398282,43300
CID-113081,27,F,Others,511776,Shoppers,100000,LID-816608,Vehicle,100000,SID-398282,43300
CID-306936,18,F,Business,137516,Shoppers,50000,LID-890047,Housing,100000,SID-884068,40384
CID-306936,18,F,Business,137516,Shoppers,500000,LID-890047,Housing,100000,SID-884068,40384
CID-581825,27,F,SelfEmployed,834070,Platinum,100000,LID-599439,Vehicle,500000,SID-690931,73829
CID-581825,27,F,SelfEmployed,834070,Travellers,200000,LID-599439,Vehicle,500000,SID-690931,73829
CID-355332,31,M,Others,75457,Platinum,100000,LID-853327,Vehicle,100000,SID-723686,35514
CID-355332,31,M,Others,75457,gold,200000,LID-853327,Vehicle,100000,SID-723686,35514
CID-883808,7,M,Others,147241,Platinum,100000,LID-222996,Vehicle,500000,SID-29283,93403
CID-883808,7,M,Others,147241,Platinum,200000,LID-222996,Vehicle,500000,SID-29283,93403
CID-402993,23,M,Business,657017,Shoppers,100000,LID-342208,Housing,100000,SID-691316,68030
CID-402993,23,M,Business,657017,Shoppers,500000,LID-342208,Housing,100000,SID-691316,68030
CID-884258,14,M,Business,220575,Platinum,100000,LID-640033,Personal,200000,SID-254137,77136
CID-884258,14,M,Business,220575,Travellers,200000,LID-640033,Personal,200000,SID-254137,77136
CID-398500,32,M,Business,155688,Shoppers,100000,LID-879833,Personal,500000,SID-626112,97176
CID-398500,32,M,Business,155688,gold,50000,LID-879833,Personal,500000,SID-626112,97176
CID-271098,9,M,SelfEmployed,874626,Platinum,200000,LID-319700,Vehicle,200000,SID-640418,74361
CID-271098,9,M,SelfEmployed,874626,gold,50000,LID-319700,Vehicle,200000,SID-640418,74361
CID-747366,21,F,Others,290978,Travellers,500000,LID-689380,Vehicle,100000,SID-92488,16743
CID-747366,21,F,Others,290978,Shoppers,100000,LID-689380,Vehicle,100000,SID-92488,16743
CID-721970,37,M,SelfEmployed,301408,gold,50000,LID-311162,Personal,500000,SID-540811,29872
CID-721970,37,M,SelfEmployed,301408,gold,50000,LID-311162,Personal,500000,SID-540811,29872
CID-574140,3,F,Employee,501898,Travellers,100000,LID-135834,Personal,500000,SID-136310,47434
CID-574140,3,F,Employee,501898,Travellers,100000,LID-135834,Personal,500000,SID-136310,47434
CID-881034,24,F,Others,311032,Travellers,200000,LID-32501,Personal,500000,SID-177872,8949
CID-881034,24,F,Others,311032,Platinum,100000,LID-32501,Personal,500000,SID-177872,8949
CID-822798,9,M,SelfEmployed,810351,Platinum,100000,LID-799137,Personal,500000,SID-265702,41809
CID-822798,9,M,SelfEmployed,810351,Travellers,200000,LID-799137,Personal,500000,SID-265702,41809
CID-815017,5,M,Business,52880,Shoppers,100000,LID-5792,Vehicle,50000,SID-445555,36116
CID-815017,5,M,Business,52880,gold,50000,LID-5792,Vehicle,50000,SID-445555,36116
CID-327938,16,M,Employee,705447,Shoppers,100000,LID-858544,Personal,200000,SID-216980,59530
CID-327938,16,M,Employee,705447,Shoppers,100000,LID-858544,Personal,200000,SID-216980,59530
CID-741536,16,M,Others,71694,Shoppers,100000,LID-6008,Personal,200000,SID-348330,99486
CID-741536,16,M,Others,71694,gold,100000,LID-6008,Personal,200000,SID-348330,99486
CID-682553,32,F,Business,64048,gold,200000,LID-257592,Vehicle,200000,SID-637667,82614
CID-682553,32,F,Business,64048,Shoppers,100000,LID-257592,Vehicle,200000,SID-637667,82614
CID-305359,16,F,SelfEmployed,284138,Platinum,500000,LID-891169,Housing,500000,SID-189501,97000
CID-305359,16,F,SelfEmployed,284138,Shoppers,200000,LID-891169,Housing,500000,SID-189501,97000
CID-301522,19,F,SelfEmployed,587587,Shoppers,200000,LID-680847,Vehicle,100000,SID-384880,90221
CID-301522,19,F,SelfEmployed,587587,Shoppers,200000,LID-680847,Vehicle,100000,SID-384880,90221
CID-866622,36,F,Business,792468,Platinum,50000,LID-98039,Vehicle,500000,SID-263760,82728
CID-866622,36,F,Business,792468,gold,100000,LID-98039,Vehicle,500000,SID-263760,82728
CID-106263,22,F,Employee,758174,Travellers,50000,LID-290139,Housing,500000,SID-141069,54458
CID-106263,22,F,Employee,758174,gold,200000,LID-290139,Housing,500000,SID-141069,54458
CID-229201,20,F,Business,358107,Shoppers,200000,LID-269655,Vehicle,50000,SID-113881,85222
CID-229201,20,F,Business,358107,Shoppers,500000,LID-269655,Vehicle,50000,SID-113881,85222
CID-144179,8,M,SelfEmployed,453064,gold,200000,LID-402258,Personal,100000,SID-94232,21074
CID-144179,8,M,SelfEmployed,453064,Travellers,500000,LID-402258,Personal,100000,SID-94232,21074
CID-271377,5,M,SelfEmployed,509510,Travellers,500000,LID-111125,Vehicle,100000,SID-808765,35507
CID-271377,5,M,SelfEmployed,509510,Platinum,50000,LID-111125,Vehicle,100000,SID-808765,35507
CID-60912,37,F,Business,809390,Travellers,50000,LID-724077,Housing,100000,SID-800983,55011
CID-60912,37,F,Business,809390,Platinum,100000,LID-724077,Housing,100000,SID-800983,55011
CID-609457,37,M,SelfEmployed,528887,Shoppers,50000,LID-762694,Personal,100000,SID-189025,37000
CID-609457,37,M,SelfEmployed,528887,gold,100000,LID-762694,Personal,100000,SID-189025,37000
CID-177267,33,M,Business,757929,Travellers,200000,LID-807657,Personal,100000,SID-352438,8571
CID-177267,33,M,Business,757929,Shoppers,50000,LID-807657,Personal,100000,SID-352438,8571
CID-664878,36,F,Employee,402646,Platinum,200000,LID-28101,Personal,100000,SID-395386,6613
CID-664878,36,F,Employee,402646,Shoppers,200000,LID-28101,Personal,100000,SID-395386,6613
CID-777371,1,M,SelfEmployed,634080,gold,50000,LID-428291,Vehicle,200000,SID-335223,88718
CID-777371,1,M,SelfEmployed,634080,Shoppers,100000,LID-428291,Vehicle,200000,SID-335223,88718
CID-496825,32,F,Employee,261780,Travellers,100000,LID-890136,Vehicle,100000,SID-158572,99824
CID-496825,32,F,Employee,261780,gold,100000,LID-890136,Vehicle,100000,SID-158572,99824
CID-170313,38,F,Others,478382,Platinum,100000,LID-142134,Personal,50000,SID-552948,44595
CID-170313,38,F,Others,478382,Shoppers,100000,LID-142134,Personal,50000,SID-552948,44595
CID-11175,9,F,Others,795477,Platinum,200000,LID-174842,Vehicle,200000,SID-604696,59913
CID-11175,9,F,Others,795477,gold,500000,LID-174842,Vehicle,200000,SID-604696,59913
CID-617043,36,M,Others,730559,Platinum,200000,LID-772909,Housing,500000,SID-354437,2129
CID-617043,36,M,Others,730559,Travellers,200000,LID-772909,Housing,500000,SID-354437,2129
CID-414077,29,M,Business,488511,Travellers,100000,LID-239760,Housing,200000,SID-340232,47730
CID-414077,29,M,Business,488511,Shoppers,50000,LID-239760,Housing,200000,SID-340232,47730
CID-299119,23,F,SelfEmployed,502643,gold,100000,LID-589770,Personal,500000,SID-323537,7077
CID-299119,23,F,SelfEmployed,502643,Shoppers,100000,LID-589770,Personal,500000,SID-323537,7077
CID-710254,6,M,Business,804255,Shoppers,500000,LID-333801,Personal,100000,SID-578297,82850
CID-710254,6,M,Business,804255,gold,500000,LID-333801,Personal,100000,SID-578297,82850
CID-659073,12,M,Employee,223430,gold,50000,LID-864007,Personal,100000,SID-656171,23736
CID-659073,12,M,Employee,223430,Platinum,50000,LID-864007,Personal,100000,SID-656171,23736
CID-888126,36,F,Others,800627,Shoppers,500000,LID-818637,Personal,500000,SID-531829,79143
CID-888126,36,F,Others,800627,Travellers,100000,LID-818637,Personal,500000,SID-531829,79143
CID-727140,40,M,SelfEmployed,840872,Platinum,100000,LID-89064,Vehicle,50000,SID-809795,53769
CID-727140,40,M,SelfEmployed,840872,Shoppers,500000,LID-89064,Vehicle,50000,SID-809795,53769
CID-21212,17,M,Employee,649500,Platinum,50000,LID-434724,Personal,100000,SID-353267,95233
CID-21212,17,M,Employee,649500,Shoppers,200000,LID-434724,Personal,100000,SID-353267,95233
CID-53219,11,F,SelfEmployed,627078,gold,100000,LID-59146,Housing,50000,SID-507363,58781
CID-53219,11,F,SelfEmployed,627078,Platinum,100000,LID-59146,Housing,50000,SID-507363,58781
CID-544109,21,F,Others,61215,Travellers,500000,LID-62787,Housing,50000,SID-326653,30723
CID-544109,21,F,Others,61215,Shoppers,200000,LID-62787,Housing,50000,SID-326653,30723
CID-749148,14,F,Others,695906,Platinum,50000,LID-134259,Vehicle,200000,SID-316262,46496
CID-749148,14,F,Others,695906,Platinum,500000,LID-134259,Vehicle,200000,SID-316262,46496
CID-762891,12,M,Business,63211,Travellers,500000,LID-55661,Housing,200000,SID-807658,72391
CID-762891,12,M,Business,63211,Platinum,200000,LID-55661,Housing,200000,SID-807658,72391
CID-240383,30,F,Employee,822106,Travellers,500000,LID-814944,Vehicle,100000,SID-457106,84287
CID-240383,30,F,Employee,822106,Travellers,50000,LID-814944,Vehicle,100000,SID-457106,84287
CID-537645,31,M,Others,126588,Travellers,200000,LID-596977,Personal,100000,SID-617733,99543
CID-537645,31,M,Others,126588,Shoppers,100000,LID-596977,Personal,100000,SID-617733,99543
CID-751692,9,F,Business,135831,gold,500000,LID-572063,Housing,200000,SID-581096,16017
CID-751692,9,F,Business,135831,Platinum,100000,LID-572063,Housing,200000,SID-581096,16017
CID-315078,11,F,Employee,75613,Platinum,100000,LID-738820,Personal,100000,SID-826800,51061
CID-315078,11,F,Employee,75613,gold,200000,LID-738820,Personal,100000,SID-826800,51061
CID-488356,9,M,Business,269501,gold,100000,LID-831757,Housing,200000,SID-479735,56947
CID-488356,9,M,Business,269501,Platinum,50000,LID-831757,Housing,200000,SID-479735,56947
CID-98311,8,M,Employee,880846,gold,50000,LID-89713,Vehicle,50000,SID-292507,6101
CID-98311,8,M,Employee,880846,Platinum,100000,LID-89713,Vehicle,50000,SID-292507,6101
CID-701011,35,M,Others,101078,gold,50000,LID-785113,Personal,50000,SID-299150,61081
CID-701011,35,M,Others,101078,gold,100000,LID-785113,Personal,50000,SID-299150,61081
CID-130939,7,M,Others,252338,Platinum,200000,LID-142040,Vehicle,200000,SID-790617,26374
CID-130939,7,M,Others,252338,Travellers,100000,LID-142040,Vehicle,200000,SID-790617,26374
CID-488251,12,F,Others,806397,gold,200000,LID-317490,Personal,50000,SID-259946,9716
CID-488251,12,F,Others,806397,Shoppers,500000,LID-317490,Personal,50000,SID-259946,9716
CID-340562,23,F,Business,546554,Travellers,50000,LID-170235,Personal,100000,SID-388964,1827
CID-340562,23,F,Business,546554,Shoppers,100000,LID-170235,Personal,100000,SID-388964,1827
CID-697388,39,M,SelfEmployed,7876,Travellers,100000,LID-629252,Personal,200000,SID-273329,90015
CID-697388,39,M,SelfEmployed,7876,Shoppers,500000,LID-629252,Personal,200000,SID-273329,90015
CID-709962,31,M,SelfEmployed,388310,Platinum,100000,LID-481181,Personal,500000,SID-858076,91444
CID-709962,31,M,SelfEmployed,388310,Shoppers,200000,LID-481181,Personal,500000,SID-858076,91444
CID-658383,40,F,Others,327005,Travellers,50000,LID-291520,Housing,500000,SID-334160,97570
CID-658383,40,F,Others,327005,Shoppers,500000,LID-291520,Housing,500000,SID-334160,97570
CID-679466,4,M,SelfEmployed,177023,Platinum,500000,LID-367448,Housing,200000,SID-499893,94931
CID-679466,4,M,SelfEmployed,177023,Travellers,500000,LID-367448,Housing,200000,SID-499893,94931
CID-823191,38,M,Employee,569089,Travellers,100000,LID-32377,Vehicle,200000,SID-99930,99862
CID-823191,38,M,Employee,569089,Travellers,200000,LID-32377,Vehicle,200000,SID-99930,99862
CID-151284,13,F,SelfEmployed,410767,Travellers,100000,LID-366382,Housing,200000,SID-627177,32216
CID-151284,13,F,SelfEmployed,410767,Platinum,200000,LID-366382,Housing,200000,SID-627177,32216
CID-508478,24,F,Employee,744002,Travellers,50000,LID-489359,Vehicle,50000,SID-343175,43170
CID-508478,24,F,Employee,744002,Travellers,50000,LID-489359,Vehicle,50000,SID-343175,43170
CID-352132,41,M,Business,774541,gold,100000,LID-296415,Vehicle,100000,SID-898566,92279
CID-352132,41,M,Business,774541,gold,50000,LID-296415,Vehicle,100000,SID-898566,92279
CID-591004,1,F,Employee,486307,gold,100000,LID-743618,Vehicle,50000,SID-59819,62722
CID-591004,1,F,Employee,486307,Platinum,100000,LID-743618,Vehicle,50000,SID-59819,62722
CID-869359,38,M,SelfEmployed,546981,Shoppers,500000,LID-34077,Personal,500000,SID-109619,28381
CID-869359,38,M,SelfEmployed,546981,Travellers,500000,LID-34077,Personal,500000,SID-109619,28381
CID-458774,17,F,Business,165165,Travellers,50000,LID-23109,Personal,500000,SID-516314,89345
CID-458774,17,F,Business,165165,gold,100000,LID-23109,Personal,500000,SID-516314,89345
CID-805271,12,F,Business,478362,Platinum,50000,LID-296400,Housing,50000,SID-890337,60314
CID-805271,12,F,Business,478362,Travellers,50000,LID-296400,Housing,50000,SID-890337,60314
CID-599841,41,F,Others,77178,Shoppers,100000,LID-713473,Personal,200000,SID-796658,36579
CID-599841,41,F,Others,77178,gold,50000,LID-713473,Personal,200000,SID-796658,36579
CID-16989,23,F,Others,33440,Travellers,500000,LID-667450,Housing,50000,SID-231296,47383
CID-16989,23,F,Others,33440,Shoppers,200000,LID-667450,Housing,50000,SID-231296,47383
CID-167440,20,M,Others,886899,Shoppers,100000,LID-847022,Personal,500000,SID-710573,33588
CID-167440,20,M,Others,886899,Shoppers,50000,LID-847022,Personal,500000,SID-710573,33588
CID-58528,12,F,Business,264616,gold,200000,LID-34923,Vehicle,500000,SID-329888,93471
CID-58528,12,F,Business,264616,Shoppers,500000,LID-34923,Vehicle,500000,SID-329888,93471
CID-120663,5,F,Others,259769,Travellers,100000,LID-711152,Personal,200000,SID-613205,31656
CID-120663,5,F,Others,259769,gold,50000,LID-711152,Personal,200000,SID-613205,31656
CID-618623,4,M,SelfEmployed,454009,gold,100000,LID-205977,Personal,500000,SID-48359,24130
CID-618623,4,M,SelfEmployed,454009,Platinum,200000,LID-205977,Personal,500000,SID-48359,24130
CID-37003,39,M,Employee,822149,gold,200000,LID-299015,Personal,200000,SID-21407,2763
CID-37003,39,M,Employee,822149,gold,200000,LID-299015,Personal,200000,SID-21407,2763
CID-818569,37,F,Employee,527583,Platinum,100000,LID-878318,Vehicle,50000,SID-743737,69223
CID-818569,37,F,Employee,527583,Platinum,50000,LID-878318,Vehicle,50000,SID-743737,69223
CID-573711,23,M,Employee,537879,gold,100000,LID-510722,Personal,100000,SID-231216,37708
CID-573711,23,M,Employee,537879,Shoppers,500000,LID-510722,Personal,100000,SID-231216,37708
CID-271785,30,M,Others,554211,Shoppers,200000,LID-53475,Vehicle,500000,SID-1656,90477
CID-271785,30,M,Others,554211,Platinum,500000,LID-53475,Vehicle,500000,SID-1656,90477
CID-842776,29,M,Employee,722408,gold,200000,LID-596277,Housing,50000,SID-896388,55920
CID-842776,29,M,Employee,722408,Shoppers,100000,LID-596277,Housing,50000,SID-896388,55920
CID-609496,32,M,Business,749903,gold,100000,LID-741482,Vehicle,50000,SID-564432,28279
CID-609496,32,M,Business,749903,Travellers,50000,LID-741482,Vehicle,50000,SID-564432,28279
CID-5476,11,F,Employee,290267,Shoppers,50000,LID-133583,Vehicle,200000,SID-78744,261
CID-5476,11,F,Employee,290267,Platinum,100000,LID-133583,Vehicle,200000,SID-78744,261
CID-441293,18,M,SelfEmployed,406119,gold,500000,LID-265496,Housing,200000,SID-438320,40820
CID-441293,18,M,SelfEmployed,406119,gold,100000,LID-265496,Housing,200000,SID-438320,40820
CID-249429,35,M,Business,785358,Platinum,500000,LID-45568,Housing,200000,SID-299242,84972
CID-249429,35,M,Business,785358,Platinum,50000,LID-45568,Housing,200000,SID-299242,84972
CID-859549,3,F,Employee,215908,Shoppers,100000,LID-594358,Vehicle,100000,SID-279683,54225
CID-859549,3,F,Employee,215908,Shoppers,100000,LID-594358,Vehicle,100000,SID-279683,54225
CID-846276,18,M,Others,290735,Shoppers,100000,LID-892262,Vehicle,50000,SID-753206,68644
CID-846276,18,M,Others,290735,Travellers,100000,LID-892262,Vehicle,50000,SID-753206,68644
CID-363501,12,M,Business,20969,Platinum,50000,LID-410493,Vehicle,500000,SID-458726,28244
CID-363501,12,M,Business,20969,Platinum,200000,LID-410493,Vehicle,500000,SID-458726,28244
CID-384140,39,M,Employee,23620,Shoppers,500000,LID-368095,Vehicle,500000,SID-174623,32529
CID-384140,39,M,Employee,23620,gold,50000,LID-368095,Vehicle,500000,SID-174623,32529
CID-389892,16,F,SelfEmployed,106197,Shoppers,100000,LID-569876,Personal,50000,SID-889027,62698
CID-389892,16,F,SelfEmployed,106197,gold,500000,LID-569876,Personal,50000,SID-889027,62698
CID-18750,21,M,Business,407137,Shoppers,200000,LID-856096,Vehicle,50000,SID-434274,82143
CID-18750,21,M,Business,407137,Shoppers,100000,LID-856096,Vehicle,50000,SID-434274,82143
CID-107297,1,F,SelfEmployed,410759,gold,100000,LID-412118,Vehicle,100000,SID-723379,52126
CID-107297,1,F,SelfEmployed,410759,Shoppers,100000,LID-412118,Vehicle,100000,SID-723379,52126
CID-872626,29,M,Employee,688268,Platinum,200000,LID-216524,Housing,200000,SID-243308,33134
CID-872626,29,M,Employee,688268,gold,200000,LID-216524,Housing,200000,SID-243308,33134
CID-881187,16,F,Employee,354148,Platinum,200000,LID-378107,Vehicle,100000,SID-508301,16987
CID-881187,16,F,Employee,354148,gold,200000,LID-378107,Vehicle,100000,SID-508301,16987
CID-487045,18,M,Employee,313434,gold,200000,LID-36115,Personal,200000,SID-750934,64005
CID-487045,18,M,Employee,313434,Platinum,200000,LID-36115,Personal,200000,SID-750934,64005
CID-427061,3,F,Others,279116,gold,100000,LID-504745,Vehicle,500000,SID-527182,32970
CID-427061,3,F,Others,279116,Platinum,100000,LID-504745,Vehicle,500000,SID-527182,32970
CID-345801,9,M,Business,543165,Travellers,200000,LID-215364,Personal,100000,SID-151102,5714
CID-345801,9,M,Business,543165,Platinum,100000,LID-215364,Personal,100000,SID-151102,5714
CID-274525,16,F,Others,779170,Platinum,500000,LID-176231,Personal,100000,SID-645448,1939
CID-274525,16,F,Others,779170,Travellers,200000,LID-176231,Personal,100000,SID-645448,1939
CID-237222,21,F,Employee,56938,Platinum,50000,LID-357328,Personal,200000,SID-531271,34742
CID-237222,21,F,Employee,56938,Shoppers,50000,LID-357328,Personal,200000,SID-531271,34742
CID-734857,28,M,Employee,384863,gold,100000,LID-370792,Housing,100000,SID-688518,27292
CID-734857,28,M,Employee,384863,gold,100000,LID-370792,Housing,100000,SID-688518,27292
CID-583841,1,M,Others,140283,Travellers,100000,LID-216068,Personal,100000,SID-811850,71001
CID-583841,1,M,Others,140283,gold,200000,LID-216068,Personal,100000,SID-811850,71001
CID-713968,29,F,Employee,684956,Shoppers,100000,LID-821494,Personal,100000,SID-678908,42185
CID-713968,29,F,Employee,684956,Platinum,100000,LID-821494,Personal,100000,SID-678908,42185
CID-35408,8,M,SelfEmployed,509133,gold,500000,LID-814086,Housing,100000,SID-371633,22127
CID-35408,8,M,SelfEmployed,509133,Travellers,100000,LID-814086,Housing,100000,SID-371633,22127
CID-696050,6,M,Business,200892,gold,200000,LID-599095,Personal,100000,SID-582120,90556
CID-696050,6,M,Business,200892,Travellers,200000,LID-599095,Personal,100000,SID-582120,90556
CID-63702,18,M,SelfEmployed,457613,Platinum,500000,LID-595524,Personal,200000,SID-877477,95041
CID-63702,18,M,SelfEmployed,457613,gold,100000,LID-595524,Personal,200000,SID-877477,95041
CID-237742,35,F,Business,136757,Shoppers,50000,LID-476841,Personal,100000,SID-530242,15936
CID-237742,35,F,Business,136757,Travellers,50000,LID-476841,Personal,100000,SID-530242,15936
CID-503039,41,F,Employee,267070,Platinum,200000,LID-509128,Personal,200000,SID-658873,98044
CID-503039,41,F,Employee,267070,gold,100000,LID-509128,Personal,200000,SID-658873,98044
CID-708533,7,F,SelfEmployed,302306,Travellers,500000,LID-66274,Vehicle,500000,SID-405862,77532
CID-708533,7,F,SelfEmployed,302306,Travellers,200000,LID-66274,Vehicle,500000,SID-405862,77532
CID-58046,35,F,SelfEmployed,477850,gold,500000,LID-664219,Personal,100000,SID-136274,81703
CID-58046,35,F,SelfEmployed,477850,gold,200000,LID-664219,Personal,100000,SID-136274,81703
CID-891714,21,F,SelfEmployed,142889,Shoppers,50000,LID-87310,Vehicle,50000,SID-228483,35925
CID-891714,21,F,SelfEmployed,142889,Shoppers,500000,LID-87310,Vehicle,50000,SID-228483,35925
CID-210621,13,M,Others,157729,Travellers,100000,LID-706691,Personal,500000,SID-46328,35504
CID-210621,13,M,Others,157729,Travellers,50000,LID-706691,Personal,500000,SID-46328,35504
CID-21170,13,F,SelfEmployed,549283,gold,50000,LID-116170,Vehicle,100000,SID-692506,54655
CID-21170,13,F,SelfEmployed,549283,Travellers,100000,LID-116170,Vehicle,100000,SID-692506,54655
CID-114731,41,F,SelfEmployed,167693,gold,200000,LID-567175,Housing,100000,SID-370897,90468
CID-114731,41,F,SelfEmployed,167693,Travellers,200000,LID-567175,Housing,100000,SID-370897,90468
CID-824882,32,F,Others,391747,Shoppers,100000,LID-602671,Vehicle,100000,SID-835922,39982
CID-824882,32,F,Others,391747,gold,100000,LID-602671,Vehicle,100000,SID-835922,39982
CID-379709,3,M,Others,715730,Travellers,500000,LID-112411,Housing,500000,SID-812994,23993
CID-379709,3,M,Others,715730,Shoppers,100000,LID-112411,Housing,500000,SID-812994,23993
CID-485416,24,F,Others,178102,gold,200000,LID-514299,Housing,500000,SID-221273,91913
CID-485416,24,F,Others,178102,Travellers,200000,LID-514299,Housing,500000,SID-221273,91913
CID-830205,40,M,Others,66656,Travellers,100000,LID-841198,Vehicle,200000,SID-448535,10645
CID-830205,40,M,Others,66656,Travellers,200000,LID-841198,Vehicle,200000,SID-448535,10645
CID-313240,2,F,SelfEmployed,898331,Shoppers,100000,LID-3389,Personal,50000,SID-74592,46625
CID-313240,2,F,SelfEmployed,898331,Shoppers,200000,LID-3389,Personal,50000,SID-74592,46625
CID-31641,2,F,Others,539564,Platinum,500000,LID-87599,Housing,200000,SID-314300,19461
CID-31641,2,F,Others,539564,Travellers,100000,LID-87599,Housing,200000,SID-314300,19461
CID-161411,18,M,SelfEmployed,39308,Platinum,500000,LID-395741,Vehicle,50000,SID-449293,13429
CID-161411,18,M,SelfEmployed,39308,Travellers,50000,LID-395741,Vehicle,50000,SID-449293,13429
CID-110240,10,F,Business,831537,Shoppers,100000,LID-572024,Housing,100000,SID-192519,52887
CID-110240,10,F,Business,831537,Travellers,200000,LID-572024,Housing,100000,SID-192519,52887
CID-613898,22,M,Employee,678914,Travellers,500000,LID-40942,Housing,500000,SID-602383,49801
CID-613898,22,M,Employee,678914,Platinum,500000,LID-40942,Housing,500000,SID-602383,49801
CID-791573,12,F,Business,430472,Platinum,100000,LID-319351,Vehicle,100000,SID-430583,14458
